link,feature,q,Q_in,Q_out,B,H,U,Jden,cnrat,N_conc_ri,N_conc_us,N_conc_ds,N_conc_in,C_conc_ri,C_conc_us,C_conc_ds,C_conc_in,mass_N_out,mass_C_out,link_DR,link_EF
88,1,0.06126492080703067,0.38313891105310216,0.4444038318601328,0.30983454588780607,1.1460237167896083,1.2515677117024286,0.00042110653712606837,0.1877521019702049,16.7343,0.0,2.306241451709724,2.3069683264652014,3.1419,0.0,0.4324112777170497,0.43313815247252746,1.0249025383344768,0.19216522875699293,0.0,0.9996849220914137
89,1,0.11547581253691637,0.15235685398593152,0.2678326665228479,0.1469641923603156,1.1737767944828854,1.5526247094672398,0.0022979761870845204,0.19603823377960866,27.9648,0.0,12.052981070275544,12.05699829059829,5.48217,0.0,2.3596154292499034,2.36363264957265,3.2281820596013078,0.6319820923844559,0.0,0.9996668142247412
90,1,0.06184145202968194,0.0,0.06184145202968194,0.18211324392522088,0.3831721196478005,0.8862255086531918,0.00473384625,0.17127828197551706,28.428,,28.386518872673005,28.428,4.869098999999999,,4.827617872673004,4.869098999999999,1.7554635451540688,0.29854689909054277,0.0,0.9985408355379557
91,1,0.043697675316833114,0.2678326665228479,0.311530341839681,0.6482232582448095,1.3661748053422182,0.3517786438102586,0.0003982544711381451,0.38224172458475675,7.6401,0.0,1.0702469509714243,1.0716600097975182,2.9203650000000003,0.0,0.4082201114874268,0.40963317031352064,0.3334143984890041,0.12717295087751077,0.0,0.9986814299188407
92,1,0.16217484157166934,0.24561925765010775,0.16217484157166934,0.4964606295715638,0.5944707789972427,0.5495005820415223,0.001254544248201588,0.22756106797954934,14.2587,0.0,14.25032618256286,5.670514649257764,3.244725,0.0,3.2363511825628626,1.2903883695787763,2.3110443910017433,0.524854740302417,0.0,2.5130569382142665
93,1,0.15032203790598586,0.23826000616097093,0.3885820440669568,0.3965838554582865,0.8742050457513447,1.1208161731935926,0.001745188557667132,0.1746202738859975,26.573099999999997,0.0,10.273455896335216,10.279740421539534,4.6402019999999995,0.0,1.788766562681873,1.795051087886193,3.9920804918296677,0.6950825672855464,0.0,0.999388649426288
94,1,0.046665115433420536,0.5062452838898148,0.5529103993232354,0.0934248030886812,2.9797456340988138,1.9861560846159674,0.0005553642469408407,0.2567134713198229,26.3649,0.0,2.224917591229832,2.225172656178121,6.768224999999999,0.0,0.570976731905147,0.5712317968534362,1.2301800738281772,0.31569897284195075,0.0,0.9998853729630458
95,1,0.043697675316833114,0.0,0.043697675316833114,0.28553228970248795,0.2988945022452745,0.5120179407364293,0.004676174999999999,0.2044661531398255,23.523600000000002,,23.449643764873876,23.523600000000005,4.80978,,4.735823764873874,4.80978,1.0246949195328587,0.20694448923520078,204259738.60290617,0.9968560834597541
96,1,0.058331394291775675,0.3921938426088603,0.450525236900636,0.10445210524541175,5.097086246464476,0.846213488840681,0.0005099122849937898,0.33485058896466213,12.0975,0.0,1.5659464236221572,1.5663141254845874,4.050855,0.0,0.5241135055597536,0.5244812074221837,0.7054983834760761,0.23612636125513078,0.0,0.9997652438572522
97,1,0.0002034816079945663,0.0,0.0002034816079945663,0.09236642108672607,0.020945634770886686,0.1051762102507453,0.0029313096712713393,23.87060709705002,0.84204,,0.663312516936323,0.84204,20.100005999999997,,19.92127851693632,20.100005999999997,0.00013497189754912598,0.004053613785933811,0.0,0.7877446640733492
98,1,0.0779334558619189,0.04541031218412071,0.12334376804603961,0.7495023590655625,0.548905428441699,0.29981039161645295,0.00857697039015143,1.0154816996213714,11.4096,0.0,6.966570684013159,7.209035138850701,11.58624,0.0,7.078178800592757,7.3206432554303,0.8592830785252585,0.8730492441687079,0.0,0.966366587182956
99,1,0.03644016463169358,0.983901401856393,0.03644016463169358,0.08255743364054507,0.5475566856181179,0.8061113949195757,0.00011276000103867182,0.16852138987483653,19.2708,0.0,19.270353371037285,0.6882314194073753,3.247542,0.0,3.2470953710372847,0.11598171535406245,0.70221484935151,0.11832468989540881,0.0,27.999816380993863
100,1,0.0011530624453025423,0.0,0.0011530624453025423,0.36413069033868006,0.021980860376907687,0.1440624696240238,0.009835258168484483,2.300072789417052,9.4794,,8.606760805387683,9.4794,21.80331,,20.930670805387685,21.80331,0.009924132660394401,0.024134370460682855,204903939.4874223,0.90794362569231
101,1,0.047835134679389296,0.12361507685669904,0.17145021153608833,0.09458875723031279,1.090628784658493,1.6619637622384027,0.0018177381063940261,0.32798693194332273,20.4315,0.0,5.69791104211335,5.7004511423202455,6.701264999999999,0.0,1.867133380655531,1.8696734808624267,0.9769080534841473,0.3201204130794825,225578581.36211047,0.9995544036527148
102,1,0.11411926848361927,0.0,0.11411926848361927,0.14609841638851362,0.6942971528449647,1.1250403174879975,0.0032276825000000006,0.15573672211432915,21.3174,,21.31022780645981,21.3174,3.319902,,3.3127298064598087,3.3199020000000004,2.431907608492476,0.378046302197075,490017283.6296502,0.9996635521433107
103,1,0.14869418504202933,0.0,0.14869418504202933,0.42837803171438554,0.6160269773160425,0.563465152859408,0.00316423625,0.18770216962524655,17.3394,,17.301075619322617,17.3394,3.254643,,3.2163186193226143,3.254643,2.572569339565699,0.47824787593568113,0.0,0.9977897516247746
104,1,0.09768812863805804,0.6245359253373226,0.7222240539753806,0.4643899927958232,0.9972703974764473,1.5594669257201805,0.0008514465364681163,0.28399828936114224,22.7985,0.0,3.0815139172327313,3.083728364481593,6.474735000000001,0.0,0.8735591331183432,0.8757735803672053,2.2255434736853785,0.630905418507949,0.0,0.9992818928948581
105,1,0.07420295971535185,0.07420295971535185,0.07420295971535185,0.4442820963699564,0.28169537217678553,0.5929017108508778,0.002542334375,0.21376991085333105,24.4653,0.0,24.406054653484496,12.23265,5.229945,0.0,5.170699653484497,2.6149725,1.8110014902631855,0.38368121808769384,0.0,1.995156785609373
106,1,0.00215351368460916,0.14869418504202933,0.1508476987266385,0.7554390332190772,0.3806475385556639,0.5245854520692426,0.00036984413276463634,13.000022365646366,0.93894,0.0,0.012884349626620852,0.013404381744604316,12.206241,0.0,0.17373723035953448,0.17425726247751797,0.0019435744907651796,0.02620786138287565,0.0,0.9612043190136097
107,1,0.10511520732985971,0.12354724965403417,0.10511520732985971,0.1402163941798004,0.832184771783418,0.9008386111593965,0.0022428968047830925,0.20085368489301922,24.9858,0.0,24.976190416806972,11.485871279199111,5.01849,0.0,5.0088804168069725,2.306979570634038,2.6253774339727203,0.5265095035031391,0.0,2.1745142192250406
108,1,0.016075047031570738,0.0,0.016075047031570738,0.09264070950369532,0.2678119202637346,0.6479186428081727,0.014268187500000001,0.6028280961182995,24.345,,24.267455938839603,24.345,14.67585,,14.598305938839605,14.67585,0.39010049555341725,0.23466845454810506,0.0,0.9968147849184475
109,1,0.0,0.029810055571203965,0.029810055571203965,0.15251354968047418,0.267576091171146,0.7304778496138535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,1,0.12600598575063518,0.020144679191462064,0.14615066494209725,0.1535188141436273,0.9586610523932395,0.9930568351292419,0.004628247126261747,0.26027221947253065,21.214499999999997,0.0,18.267190368003334,18.290399060215798,5.521545,0.0,4.737274066228189,4.760482758440654,2.6697620189075613,0.6923557547922027,0.0,0.9987310997351093
111,1,0.08429225611174909,0.0,0.08429225611174909,0.5187049459853411,0.2864043882992812,0.5673977652447953,0.00541900625,0.30020601399279356,18.5667,,18.43012874721598,18.5667,5.573835000000001,,5.43726374721598,5.573835000000001,1.553517132532839,0.45831922832745803,0.0,0.9926442904348096
112,1,0.08898928989629033,0.19861500620336292,0.28760429609965327,0.5345084504910383,0.5710231789758764,0.942295367038028,0.0018889307470078413,0.3332778688916134,18.840899999999998,0.0,5.815375997880113,5.829670609044277,6.279254999999999,0.0,1.9286055857581872,1.942900196922351,1.6725271204251286,0.5546752519458429,0.0,0.99754795560113
113,1,0.1374009557983309,0.08429225611174909,0.22169321191007998,0.49086157843335915,0.7045343570427691,0.6410489295968822,0.0017709314436094538,0.5209044504705694,5.642099999999999,0.0,3.4795486335320747,3.496859132629646,2.9389949999999994,0.0,1.8042189857578668,1.821529484855438,0.7713923125650555,0.39998310194180836,0.0,0.9950497007625944
114,1,0.07991740153986591,0.11137226677569263,0.07991740153986591,0.22549235819340555,0.8624350139275326,0.41094447519646876,0.0014006106643692936,0.15207660554100183,22.6746,0.0,22.661920271740936,9.473042265756582,3.4482762,0.0,3.4355964717409355,1.440628111922702,1.8110817820211478,0.27456394276106694,490182204.3817014,2.3922536853508904
115,1,0.10904918508442132,0.19193402674087467,0.30098321182529597,0.8745511422229868,0.7865644365525767,0.437545029335729,0.003131051707393654,1.7541499315510203,2.65161,0.0,0.9279899081556803,0.9607044456338028,4.6513215,0.0,1.6525051000711735,1.685219637549296,0.27930938309815806,0.4973762925771039,0.0,0.9659473445482603
116,1,0.04430812014081681,0.4433016398168289,0.4876097599576457,0.7762367571383778,0.7946533824312938,0.7904974066491021,0.0007228621316977644,7.06881388415673,0.5635199999999999,0.0,0.04971905986016681,0.05120593128390596,3.983418,0.0,0.3604783265871107,0.36196519801084986,0.024243498843735757,0.17577275029707487,0.0,0.9709629063185016
117,1,0.0006443584253161267,0.2969983636687358,0.2976427220940519,0.07299491669051426,2.565604120242113,1.5893260657817558,8.306343644960976e-17,0.15000000000000002,2.631e-10,0.0,5.695716162837427e-13,5.695778499401811e-13,3.9465e-11,0.0,8.543044383458876e-14,8.543667749102718e-14,1.69528846298202e-13,2.5427749852630013e-14,0.0,0.9999890556550978
118,1,0.0778147582572554,0.027843066693923155,0.0778147582572554,0.12064157690617004,0.7930290289251025,0.8133470247677861,0.003000092812148933,0.39657277528536544,10.5654,0.0,10.555738422608991,7.781194126143476,4.18995,0.0,4.18028842260899,3.0858097496389023,0.821392233582141,0.325288133050922,664966719.1166146,1.3565705020960115
119,1,0.13244957000379645,0.0,0.13244957000379645,0.19437864361584264,1.2843191076742302,0.5305533505565451,0.005210275,0.212446780676926,25.225800000000003,,25.206846032650997,25.225800000000003,5.35914,,5.340186032650996,5.35914,3.3386359181765273,0.7073053437649041,0.0,0.9992486277006475
120,1,0.0852757505503895,0.013904576546295363,0.09918032709668485,0.23180367399855417,0.6216111024848093,0.6883137709196714,0.003779138950034194,0.20870784571705558,21.6615,0.0,18.60061252800083,18.62466806291674,4.520925,0.0,3.8630588136906896,3.8871143486065995,1.8448148347258164,0.38313943673557393,0.0,0.9987084046365473
121,1,0.09105801957756841,0.13244957000379645,0.09105801957756841,0.13050438945924292,0.6429314508334539,1.085246541098892,0.0019463612055231013,0.17314700690267545,28.380300000000002,0.0,28.367447260590694,11.562264699188225,4.913964,0.0,4.901111260590692,2.0019715256809043,2.583083568020507,0.4462854851187083,0.0,2.453450772717766
122,1,0.03381186052843043,0.0,0.03381186052843043,0.7125177076291349,0.15095843304429318,0.31435185516293085,0.00427100625,0.7221704394141144,6.0831,,5.892257720364158,6.0831,4.393034999999999,,4.202192720364158,4.393034999999999,0.19922819623852037,0.14208395417453856,0.0,0.9686274630310464
123,1,0.2262376344886253,1.0098283500750338,0.2262376344886253,0.2057067034864268,1.4157767784157878,0.7768221885456398,0.0011740873060566567,0.2476388325901905,26.6436,0.0,26.639491467171865,4.876588397009398,6.597989999999999,0.0,6.593881467171867,1.2076326576582757,6.026855533512881,1.4917841452313492,1230019889.9964168,5.462731175653192
124,1,0.14414976246348402,0.0,0.14414976246348402,0.2632049903795516,0.8266710774114383,0.6625018090310855,0.009058174999999998,0.36875563999050104,25.266,,25.201580521189552,25.266,9.31698,,9.252560521189555,9.31698,3.6328018458338396,1.333754401308484,225165736.77988842,0.997450349132809
125,1,0.08454660812174229,0.2262376344886253,0.3107842426103676,0.2917025456134477,1.0127518494854735,1.0519999689498938,0.0014490052419794846,0.19308824462348537,28.3734,0.0,7.713811506436406,7.718778502837188,5.4785699999999995,0.0,1.4854383953495456,1.490405391750327,2.397331066666977,0.46165084664306827,225741298.27680063,0.9993565048668055
126,1,0.03476144136573841,0.14414976246348402,0.17891120382922243,0.38475958190298837,0.7011401716977418,0.6631980539067585,0.001165963001137333,0.2205808568120417,27.9828,0.0,5.431906127512321,5.436900767699743,6.172470000000001,0.0,1.1942815895538343,1.1992762297412567,0.9718288643605592,0.2136703568981538,225679143.16396275,0.9990813442435633
127,1,0.04900515392535805,0.1726032739813909,0.22160842790674895,0.7095760473314195,0.4146792462550525,0.7531388060004376,0.0010141605182110334,0.19186199743761817,24.5865,0.0,5.428934990489222,5.436910628204147,4.7172149999999995,0.0,1.0351608953021383,1.043136533017063,1.2030977484502576,0.2294003786384496,0.0,0.9985330570501655
128,1,0.08670012180635146,0.27299601232571,0.3596961341320615,0.6686680436855278,0.7871971770985482,0.6833476006177381,0.001959678521803182,0.36836057774899894,22.701900000000002,0.0,5.45944617310104,5.472000692987626,8.362485,0.0,2.0031148168252586,2.0156693367118446,1.9637416829665215,0.7205126558346979,0.0,0.997705680135846
129,1,0.36258726864565094,0.6677588102355018,1.0303460788811527,0.7175896402950802,2.6345412571934053,0.5450068469253783,0.0013072577091527737,0.20486657337258118,18.6507,0.0,6.559748008367632,6.563334892944719,3.8209049999999998,0.0,1.3410210448371938,1.3446079294142816,6.75881063887004,1.381715775245109,0.0,0.9994534966391944
130,1,0.05073474759331186,0.3596961341320615,0.41043088172537334,0.3056710773366214,2.530650885225956,0.5305831412361404,0.0007983956289119791,0.2607873848835292,25.4742,0.0,3.1477050671852864,3.148951905637381,6.64335,0.0,0.8199600941430835,0.8212069325951784,1.2919153661362826,0.33653694441876586,0.0,0.9996040465242221
131,1,0.09304196525551545,0.2914026194488851,0.19222229235220029,0.17381740624597686,1.0974072150210836,1.0077264923671037,0.0014340692704657729,0.22362627685804862,27.254399999999997,0.0,13.188470873369845,6.596016796047989,6.0948,0.0,2.9465226376605997,1.4750426781933663,2.5351181038993764,0.5663873358787721,0.0,1.9994598681543279
132,1,0.0036287553425697655,0.06848851789083778,0.07211727323340754,0.09992067017567555,0.4144764522811414,1.7413420898430514,0.0006315185663061368,0.5713615179318312,22.593899999999998,0.0,1.136614870585426,1.136866823418763,12.909284999999999,0.0,0.6493100010815465,0.6495619539148836,0.08196956518316331,0.04682646676118203,0.0,0.9997783796411795
133,1,0.05587265819517467,0.04975125315467146,0.10562391134984613,0.10222701644545075,1.1645719967187735,0.8872177401686882,0.0013155038880638948,0.27241924662129785,9.3897,0.0,4.963510289573728,4.966938754214159,2.557935,0.0,1.3496612487967172,1.353089713437149,0.5242653708099845,0.14255650009522708,0.0,0.9993097429201191
134,1,0.07789954226058647,0.0,0.07789954226058647,0.734358990781702,0.2452442185218006,0.43254142977684135,0.005539275,0.27875825627476886,20.439,,20.338155158026247,20.439,5.69754,,5.596695158026245,5.69754,1.5843329772350303,0.4359799909822852,0.0,0.9950660579297542
135,1,0.008139264319782652,0.12486988010599884,0.1330091444257815,0.05845835843435748,1.5184304107829858,1.49844218475628,0.0004207308771035187,0.3275977319788207,21.5871,0.0,1.320819608306934,1.3209852116267211,7.071885,0.0,0.4325861559866891,0.43275175930647636,0.1756810860417011,0.05753791449822717,0.0,0.9998746365074116
136,1,0.002034816079945663,0.01013168839806278,0.002034816079945663,0.08936466656268834,0.06292738268780958,0.36184256470390325,0.0007506307317073171,0.16811346727409787,27.459899999999998,0.0,27.44702312805776,4.592596515679442,4.616379,0.0,4.603502128057762,0.7720773240418118,0.05584964400761244,0.009367280154236013,0.0,5.976362834042078
137,1,0.00786795550912323,0.040662407997580835,0.04853036350670407,0.07888373725861694,0.4588571088760519,1.3407524585006625,0.0006297326694619146,0.14999999999999997,26.634900000000002,0.0,4.317136623193253,4.318166876310273,3.995235,0.0,0.6466947783295214,0.6477250314465408,0.2095122096316735,0.03138433267021908,0.0,0.9997614142420777
138,1,0.021433396042094318,0.02540128739798836,0.04683468344008268,0.21523040580849276,0.23902658412260092,0.9103696264322764,0.0028718158942795074,0.2401979391111161,26.8719,0.0,12.284990799213444,12.297639971035482,6.454575,0.0,2.941218605151173,2.953867776973208,0.57536365514549,0.13775104230033672,0.0,0.9989714146899868
139,1,0.0003221792126580633,0.2262376344886253,0.0003221792126580633,0.20534406127857904,0.013789429394123321,0.11378082362580902,1.236137676722011e-09,89965811965.96198,1.053e-10,0.0,0.0,1.4974178579447646e-13,9.473400000015795,0.0,9.473399939176907,0.013471641344233226,0.0,0.003052132533598961,0.0,0.0
140,1,0.0012548032492998254,0.2251184856446552,0.0012548032492998254,0.12018063365729394,0.03586957447792624,0.291081711926314,4.5568236891385775e-05,0.3517772674512937,24.0369,0.0,24.035084860529835,0.1332382471910112,8.455635000000001,0.0,8.45381986052984,0.046870186516853936,0.03015930258018988,0.01060788062998824,0.0,180.3917821440039
141,1,0.055652219786513885,0.05056517958664973,0.10621739937316362,0.786624962547908,0.31057135355842735,0.4347769834630621,0.0038890344288793097,0.5178108531548212,14.744100000000001,0.0,7.621936454020791,7.725117528735632,7.6346549999999995,0.0,3.8969686235610195,4.0001496982758615,0.8095822683336008,0.41392587263346853,0.0,0.9866434297820024
